symbol,side,entry_time,entry,exit_time,exit,exit_reason,net_bps
AMZN,short,2020-02-12,108.16000366210938,2020-02-21,104.8979210989515,target,295.59785990287014
AMZN,short,2020-06-12,130.0605010986328,2020-06-19,133.9040069580078,stop,-301.5167654213664
AMZN,short,2020-07-06,146.74850463867188,2020-07-06,150.40919999643884,stop,-255.45367360167836
AMZN,short,2020-07-14,154.4499969482422,2020-07-16,147.20004847035253,target,463.404248697991
META,long,2020-03-02,192.34094096110195,2020-03-03,186.55460306211495,stop,-306.8375580400846
META,long,2020-03-09,168.12362589966506,2020-03-12,158.15117758148926,stop,-599.1616252511274
META,long,2020-06-30,218.66973623252326,2020-07-01,230.8583696330948,target,551.3991906959974
META,short,2020-05-01,199.84506577329986,2020-05-06,208.64261320371548,stop,-446.21839600460135
META,short,2020-05-22,229.49467014998513,2020-05-26,237.6827903232748,stop,-362.78912141786867
GOOGL,long,2020-03-02,66.97560913503754,2020-03-03,69.74406318038187,target,407.3525743323241
GOOGL,long,2020-08-03,73.89476289216728,2020-08-14,74.57026672363281,time,85.41430394076444
TSLA,short,2020-07-14,103.73332977294922,2020-07-20,109.73418326409437,stop,-584.4884669449797
AMD,long,2020-03-02,47.41999816894531,2020-03-09,43.029998779296875,stop,-931.7696244542212
AMD,long,2020-05-28,52.25,2020-06-09,56.085556217797546,target,728.0777450330238
AMD,short,2020-07-24,64.18000030517578,2020-07-24,66.69203546841611,stop,-397.40466676466315
AMD,short,2020-07-28,68.0999984741211,2020-07-29,75.5,stop,-1092.6375465031774
SPY,long,2020-03-02,271.8241221224841,2020-03-02,279.79824719922885,target,287.35605002530406
SPY,long,2020-03-16,219.84020754106757,2020-03-18,208.58084963033818,stop,-518.1609935082538
QQQ,long,2020-03-02,201.0806973544826,2020-03-02,208.08448148379367,target,342.3071334770726
QQQ,long,2020-03-16,167.64742851181632,2020-03-25,180.57636080520572,target,765.1977695189121
QQQ,short,2020-07-14,247.3283485797857,2020-07-15,253.02997680795647,stop,-236.528698425021
JPM,long,2020-02-25,110.17045388008121,2020-02-25,108.24153134375332,stop,-181.08528542756974
JPM,long,2020-03-02,98.08534566480843,2020-03-02,102.15614414968931,target,409.02616494743404
JPM,long,2020-05-15,73.7994480281088,2020-05-26,79.31685817858383,target,741.6221432406315
JPM,short,2020-04-15,77.45335847384973,2020-04-28,83.4782327173439,stop,-783.8712714605307
GS,long,2020-03-02,174.02675765688062,2020-03-03,181.5063356599389,target,423.79471109870326
GS,short,2020-05-29,171.48035486104493,2020-06-02,178.40768041902805,stop,-409.9719630622707
GS,short,2020-07-16,185.63489015998653,2020-07-24,175.32780918365935,target,549.2340385713151
MS,short,2020-06-08,41.99793066811446,2020-06-11,38.34846596826575,target,862.9629802687992
V,long,2020-03-02,178.106889533123,2020-03-06,172.83028593264268,stop,-302.26049920427164
MA,long,2020-03-02,287.96074964674733,2020-03-03,303.0866278067059,target,519.2756904721933
XOM,long,2020-03-02,39.83722431591755,2020-03-05,38.193446963746254,stop,-418.6234647112459
XOM,long,2020-08-03,32.47073238981941,2020-08-05,34.14942406751882,target,510.98608382043653
CVX,long,2020-03-02,71.42540690319802,2020-03-03,74.23457275126304,target,387.3006432672137
CVX,long,2020-03-13,60.75945859137489,2020-03-13,57.40785695599175,stop,-557.6180876336707
CVX,long,2020-03-20,45.22392411677315,2020-03-23,40.39821794702506,stop,-1073.069314305319
CVX,long,2020-08-03,64.73480626724256,2020-08-10,68.24225598623762,target,535.8182151523521
COP,long,2020-03-02,39.28388621051813,2020-03-02,37.78237272510699,stop,-388.22121848248247
COP,long,2020-07-31,30.109872641015563,2020-08-11,32.97051746626776,target,944.0687230923166
UNH,long,2020-03-02,230.24420595824716,2020-03-02,242.57778917842978,target,529.673988791674
UNH,long,2020-05-15,262.75492296338064,2020-05-28,277.63284063651747,target,560.227932300638
UNH,short,2020-05-18,268.2093545264646,2020-05-28,278.02219052823665,stop,-371.8647931611858
UNH,short,2020-07-16,275.2574836028638,2020-07-29,276.76458740234375,time,-60.75250953228983
JNJ,long,2020-03-16,103.88323013406008,2020-03-16,110.7015926482142,target,650.348720130775
PFE,long,2020-02-21,24.96499719292939,2020-02-24,24.462347321892622,stop,-207.3418496113939
PFE,long,2020-03-02,23.6734609057192,2020-03-03,24.560083673834026,target,368.5218207197709
PFE,long,2020-06-03,25.587492137446525,2020-06-11,24.85145218712413,stop,-293.6561510478082
PFE,short,2020-07-24,26.814336406774864,2020-07-28,27.490424431410624,stop,-258.1367727992474
MRK,long,2020-02-06,66.89691837350583,2020-02-12,65.6003342232275,stop,-199.81821790939614
MRK,long,2020-03-02,59.983257269641626,2020-03-02,62.15337039576102,target,355.7864759101241
MRK,long,2020-03-16,55.49182029916803,2020-03-16,52.99550720296556,stop,-455.8524436113871
MRK,long,2020-03-18,56.02502978077178,2020-03-23,53.02731014531146,stop,-541.0679236031675
MRK,short,2020-08-03,64.92708404539836,2020-08-14,66.25896781795898,stop,-211.1353132737854
WMT,long,2020-03-03,35.41734214771106,2020-03-03,34.60188390107193,stop,-236.2426430640092
WMT,long,2020-03-16,32.097721881088965,2020-03-17,34.40742209271075,target,713.5838446661207
WMT,long,2020-06-08,36.807864801046826,2020-06-19,36.8909797668457,time,16.58076262997788
WMT,short,2020-03-20,36.62215909153144,2020-03-25,33.5853234289706,target,823.23446839132
WMT,short,2020-05-20,38.934846727025494,2020-05-27,37.33403512830084,target,405.1513806508704
WMT,short,2020-07-09,38.66396521619931,2020-07-10,39.62740840862839,stop,-255.183752116926
WMT,short,2020-07-14,39.793625408093504,2020-07-14,40.71392708709383,stop,-237.26861892134752
COST,long,2020-03-02,269.00382653281025,2020-03-02,278.3215813497269,target,340.38001016614515
COST,long,2020-03-16,257.48317137161814,2020-03-17,275.00948820432643,target,674.6781483754932
COST,long,2020-05-18,276.2846648599796,2020-06-01,282.3008117675781,time,211.75174929261843
COST,short,2020-06-05,286.7328192042402,2020-06-11,278.70968087548533,target,273.8123476420034
HD,long,2020-03-18,137.18666647985967,2020-03-18,125.60548561880901,stop,-850.1914333380851
HD,long,2020-03-20,139.74501659567215,2020-03-23,126.59737489912796,stop,-946.8308086280182
DIS,long,2020-03-02,115.5040666186304,2020-03-03,112.01520846084976,stop,-308.0550063661487
DIS,long,2020-03-19,85.32156093569986,2020-03-24,95.80279730915437,target,1222.4393602870657
NKE,long,2020-03-02,81.60316140098878,2020-03-03,85.20197927235733,target,435.0145158083223
NKE,long,2020-03-16,59.45374163109621,2020-03-16,65.51961453424887,target,1014.2676461963866
NKE,long,2020-03-19,61.056656525318786,2020-03-23,55.83361228149043,stop,-861.4422303917808
MCD,long,2020-03-16,135.90720744728625,2020-03-16,128.74310244324553,stop,-533.13208803289
MCD,long,2020-03-18,118.95126139505338,2020-03-18,110.18660570846245,stop,-742.8274689817966
CRM,long,2020-02-25,185.264854445111,2020-02-25,180.97454032295374,stop,-237.5773347841521
CRM,long,2020-03-02,169.2715182512169,2020-03-06,162.85258364228116,stop,-385.2093717390388
CRM,long,2020-03-11,154.99844125886278,2020-03-11,147.76138561590378,stop,-472.9115111210964
CRM,long,2020-03-16,131.73098766750994,2020-03-16,123.3200807038048,stop,-644.4911487139477
CRM,short,2020-06-22,183.849320723812,2020-06-23,189.7023883249806,stop,-324.3622097772876
ORCL,long,2020-03-02,45.34894965050139,2020-03-03,44.13443261268919,stop,-273.81591352662673
ORCL,long,2020-05-15,48.28560937826168,2020-05-29,49.26597595214844,time,197.03493867224853
ORCL,long,2020-06-16,49.89818804995933,2020-06-17,48.5879626299299,stop,-268.57975915229713
ORCL,long,2020-06-19,49.66911754467795,2020-07-02,51.254215240478516,time,313.13143904253036
ORCL,short,2020-06-24,50.50290807564824,2020-07-06,51.932252960988095,stop,-289.0222931318804
ADBE,long,2020-03-02,349.80999755859375,2020-03-06,339.5099287980255,stop,-300.44752386881044
ADBE,long,2020-03-11,324.32000732421875,2020-03-12,290.4100036621094,stop,-1051.5723636010516
ADBE,long,2020-03-19,291.7699890136719,2020-04-01,301.2099914550781,time,317.54261222403926
AVGO,long,2020-03-02,23.722568582727753,2020-03-06,22.88427453105175,stop,-359.37406603025204
AVGO,long,2020-03-16,17.844212361450406,2020-03-16,16.555357424714828,stop,-728.2817744087972
AVGO,short,2020-06-08,27.677203297877305,2020-06-11,26.353695949869913,target,472.1940334661261
QCOM,long,2020-03-02,68.48620473776298,2020-03-09,63.24784097706456,stop,-770.878676042331
MU,long,2020-03-02,51.877294700180585,2020-03-06,49.350964314237935,stop,-492.9819061582359
MU,short,2020-02-13,57.542849193882134,2020-02-21,54.59841429366525,target,505.69431848882675
MU,short,2020-07-24,50.005026791084326,2020-08-06,47.40653935516912,target,513.6452442214272
INTC,long,2020-03-02,49.45425669709383,2020-03-03,51.935373795133785,target,495.69940137544387
INTC,short,2020-07-24,46.48875883891463,2020-07-24,44.44470267934894,target,433.68826241380657
NFLX,long,2020-03-09,34.38600158691406,2020-03-12,32.650001525878906,stop,-510.8566221481854
NFLX,short,2020-03-04,37.777000427246094,2020-03-09,34.38600158691406,target,891.6358106733973
NFLX,short,2020-07-14,51.70800018310547,2020-07-17,48.600257606589665,target,595.0177468691192
IWM,long,2020-03-11,120.88192253868502,2020-03-11,116.27550420926843,stop,-387.0675932906693
IWM,long,2020-03-16,100.29173510871274,2020-03-16,94.45904566334303,stop,-587.5722939729062
XLF,long,2020-03-02,23.611261875401702,2020-03-02,24.41169454507873,target,333.0046130956348
XLF,long,2020-05-15,18.761369652351508,2020-05-18,19.915538432669365,target,609.1836468789984
XLF,short,2020-05-29,20.915486678226046,2020-06-03,21.8093128663977,stop,-433.3513697877118
XLF,short,2020-06-08,23.838296213815532,2020-06-10,22.75100982414091,target,450.1091027321329
AAPL,short,2020-08-25,120.95329871627834,2020-08-31,125.70413938044254,stop,-398.78305879927314
AAPL,short,2020-10-14,117.36680433445795,2020-10-19,113.12474777067256,target,355.4358069848178
MSFT,short,2020-11-10,204.37370837033654,2020-11-23,200.71505737304688,time,173.01769393252832
MSFT,short,2021-01-28,225.07487311695797,2021-02-03,232.2141263949766,stop,-323.19459303255036
NVDA,short,2020-11-10,13.54781019802429,2020-11-10,12.980650935920929,target,412.6353763548234
NVDA,short,2021-01-05,13.047100420987022,2021-01-06,12.702432880824666,target,258.1717539078159
META,short,2020-08-10,265.7067062968509,2020-08-11,257.0246641073989,target,320.7528437822831
META,short,2020-10-22,277.4337102381768,2020-10-28,269.02044755981603,target,297.25307876746365
META,short,2021-01-29,262.9905341831644,2021-01-29,253.60581523556107,target,350.84626356426884
GOOGL,long,2020-09-22,71.87864080173308,2020-10-05,73.48985290527344,time,218.1572858875629
GOOGL,long,2021-01-07,85.57913758743977,2021-01-07,87.3936119880801,target,206.0229826792075
GOOGL,short,2020-11-02,80.46353095829991,2020-11-04,84.52946169743666,stop,-511.3134868321774
GOOGL,short,2021-01-22,93.74176301889445,2021-01-27,91.40938461108335,target,242.80889079726188
TSLA,short,2020-08-24,141.7519989013672,2020-08-24,135.13770572705388,target,460.61022247140306
TSLA,short,2020-11-18,149.4499969482422,2020-11-18,159.9104957043961,stop,-705.9330190536313
TSLA,short,2020-12-01,199.19667053222656,2020-12-02,185.47999572753906,target,682.5996019932661
AMD,long,2020-09-08,78.05000305175781,2020-09-09,82.34257640314242,target,543.9773457456558
AMD,short,2021-01-13,93.01000213623047,2021-01-15,89.63954081764008,target,356.37622203832643
SPY,long,2020-11-02,305.3031311035156,2020-11-03,310.9001171999767,target,177.325538661554
SPY,short,2020-11-10,326.8369728905607,2020-11-23,330.5076904296875,time,-118.3103517531332
SPY,short,2020-12-22,341.8983367429737,2021-01-06,348.8505898389162,stop,-209.3427001187471
QQQ,short,2021-01-05,298.4685294069981,2021-01-07,304.5588969913255,stop,-210.05392811188028
BAC,long,2020-10-29,20.352826450977705,2020-11-02,20.958973854796756,target,291.81976733257665
GS,long,2020-09-21,166.10694652617929,2020-09-22,170.51981266424696,target,259.66415374881245
GS,short,2020-12-23,221.18801460107477,2020-12-28,229.4464253748554,stop,-379.3661061461735
MS,short,2020-09-04,44.734857489496534,2020-09-04,43.78350820316593,target,206.6639805556496
MS,short,2020-10-14,42.61698350047656,2020-10-27,41.3057053995328,target,301.6890932294862
MS,short,2021-01-05,57.479958517430006,2021-01-06,60.22071218448992,stop,-482.8190057459454
V,long,2020-10-30,175.1649833603505,2020-11-03,179.87777207128752,target,263.04856327601976
V,long,2021-01-26,193.77277534919284,2021-01-27,187.6282408006877,stop,-323.09999185552397
V,short,2020-08-12,190.54643523326007,2020-08-24,196.9050765711678,stop,-339.7056046272235
V,short,2020-11-10,203.2435466565985,2020-11-20,197.23316698258077,target,289.72302653096847
MA,long,2020-10-28,291.8360081922405,2020-10-28,280.23640879936306,stop,-403.46977985103405
MA,long,2021-01-26,319.62593850629077,2021-01-27,306.9246938319735,stop,-403.37840845064153
XOM,short,2020-08-12,35.00901001275928,2020-08-13,33.987245922354376,target,285.85746470194897
COP,long,2020-10-23,26.547727113092755,2020-10-26,24.852627929138556,stop,-644.5100979579572
COP,long,2020-10-30,23.79999269764028,2020-11-02,24.97964622545371,target,489.6528948558825
COP,short,2020-11-19,31.845761837348423,2020-11-23,34.11793987034117,stop,-719.4946385009866
UNH,long,2020-09-22,270.4381549665712,2020-09-28,277.7082524678122,target,262.8266196069744
UNH,short,2020-11-06,317.486629225804,2020-11-09,331.9401047761898,stop,-461.24674804828135
LLY,long,2020-09-01,139.83233863095296,2020-09-03,143.20087074979688,target,234.89793189643993
LLY,long,2020-10-01,139.56887150120394,2020-10-02,135.08918805967414,stop,-326.965799418329
LLY,short,2020-09-04,139.98290539116448,2020-09-09,144.27803522735744,stop,-312.8324538764755
JNJ,long,2020-09-21,125.7595328378955,2020-09-21,122.21345969981459,stop,-287.97251198855963
JNJ,short,2020-09-04,127.966599254998,2020-09-04,125.58912900106127,target,179.7883438161212
JNJ,short,2021-01-28,144.32673286114047,2021-01-29,140.94595481764605,target,228.24475677330858
PFE,short,2020-11-10,29.095568848006938,2020-11-10,28.222105744287237,target,294.204855345021
MRK,short,2020-09-04,67.61426869520218,2020-09-08,66.38061378425172,target,176.45481830346245
MRK,short,2020-11-05,65.32767164167217,2020-11-06,63.249849676974726,target,312.06153693866077
MRK,short,2020-12-15,64.59183445170292,2020-12-18,63.31419432558872,target,191.8021118241391
WMT,short,2020-08-19,41.48096646537067,2020-08-20,40.55373050476332,target,217.5328729337649
WMT,short,2020-09-03,45.34130926533447,2020-09-03,44.187607714065415,target,248.4482217127142
WMT,short,2020-11-10,44.42953523535564,2020-11-11,45.690655459033174,stop,-289.8472689387883
WMT,short,2020-11-18,46.31797945019051,2020-12-02,46.521976470947266,time,-50.0427288017009
COST,short,2020-09-04,324.8363350300356,2020-09-04,319.4082286714566,target,161.1028075746861
COST,short,2020-11-10,334.5628580553134,2020-11-12,346.5798423416189,stop,-365.18464937069405
COST,short,2020-11-18,352.0413377744472,2020-12-01,363.08026121058583,stop,-319.568954882546
DIS,short,2020-08-10,125.80081272397538,2020-08-21,123.56112670898438,time,172.0343041109911
DIS,short,2020-09-04,129.6790590180665,2020-09-04,126.62803789631931,target,229.27477334040037
DIS,short,2020-10-14,125.20938858172933,2020-10-14,122.279503070581,target,227.99886736415687
NKE,short,2020-09-04,103.36338224751812,2020-09-04,101.27439866309744,target,196.1009315870015
NKE,short,2020-09-24,115.69820631305147,2020-09-25,112.47405014083559,target,272.66950361288167
NKE,short,2020-11-10,119.00150529216407,2020-11-10,115.88834715028206,target,255.60661869266357
NKE,short,2020-12-22,131.16045787530427,2021-01-04,128.20355818444287,target,219.44139741205836
MCD,long,2021-02-01,183.70611170977915,2021-02-02,187.303955334612,target,189.84779141789133
CRM,long,2020-12-01,240.83343459495833,2020-12-02,221.64541217411298,stop,-802.7341599855692
ORCL,short,2020-08-19,51.139654616557976,2020-08-26,52.50137609990251,stop,-272.2750645374201
ORCL,short,2020-08-28,52.74985350540145,2020-09-02,54.24189952879136,stop,-288.8531122341649
ORCL,short,2020-09-04,52.33581020000303,2020-09-04,51.24659645779472,target,202.12016438569336
ORCL,short,2020-09-14,55.997840424112084,2020-09-17,54.56128631239022,target,250.53741302196664
ORCL,short,2020-09-22,55.55618385642757,2020-09-24,53.896624012336424,target,292.7173936172272
ORCL,short,2020-12-08,54.49701535151988,2020-12-11,56.298481609666126,stop,-336.5623705309957
ORCL,short,2020-12-15,56.43706147606808,2020-12-16,57.977095137709725,stop,-278.8763017356406
AVGO,short,2020-11-10,32.91156069861113,2020-11-20,34.321739667123,stop,-434.4752647939216
QCOM,short,2020-08-04,96.38955505610804,2020-08-10,93.19513704704465,target,325.40707073540557
QCOM,short,2020-10-15,112.66883694520234,2020-10-28,109.30559405045291,target,292.5069328784484
QCOM,short,2020-11-10,124.04188165093387,2020-11-11,130.43767135562499,stop,-521.6153405258301
MU,short,2021-01-05,74.53949147593558,2021-01-07,77.9448648807589,stop,-462.8549284942081
MU,short,2021-01-11,74.68574804990878,2021-01-14,78.84627012513668,stop,-563.0704162255469
INTC,long,2020-12-22,41.811173324747166,2020-12-29,43.09716057994111,target,301.57023851153195
INTC,short,2020-10-20,49.00335160875467,2020-10-20,47.89577579710371,target,220.02042009165046
INTC,short,2021-01-14,52.84027989465254,2021-01-21,55.42682582624096,stop,-495.50269316233806
NFLX,short,2020-08-28,53.20000076293945,2020-09-04,51.405119286137726,target,331.3837314025174
NFLX,short,2020-10-15,54.551998138427734,2020-10-19,52.577652390258,target,355.9199691200592
IWM,short,2020-10-07,148.05580262022553,2020-10-12,153.20961783066207,stop,-354.0995083763427
IWM,short,2020-11-10,159.8282277489859,2020-11-16,165.93793322231633,stop,-388.2669849612459
XLF,short,2020-09-04,22.982889156455258,2020-09-04,22.562781866971353,target,176.79133081312682
AAPL,long,2021-02-24,121.57898434363891,2021-03-02,125.1559301600442,target,288.207575076888
NVDA,long,2021-07-20,18.665439136855753,2021-07-21,19.288437827210245,target,327.7712473768439
NVDA,short,2021-06-21,18.37170513870822,2021-06-21,17.837569388818146,target,284.7382552992732
AMZN,long,2021-03-08,150.75,2021-03-10,155.0140718496909,target,276.85717079209905
AMZN,short,2021-02-03,171.25050354003906,2021-02-03,167.22456348130663,target,229.09069903500435
AMZN,short,2021-05-03,174.2364959716797,2021-05-03,170.66191626568312,target,199.15677189568703
AMZN,short,2021-06-21,173.8209991455078,2021-06-25,171.0640318746349,target,152.6095629656925
META,short,2021-05-03,323.3307179700611,2021-05-04,315.3718828617896,target,240.1515304898576
META,short,2021-06-30,349.1043329547267,2021-07-08,342.07271229527754,target,195.41888815688458
GOOGL,short,2021-04-29,118.41152443414508,2021-05-03,115.98680956474011,target,198.77017595981306
GOOGL,short,2021-07-28,135.11392866954762,2021-08-02,132.95458599195393,target,153.81643779116595
TSLA,long,2021-02-24,237.28334045410156,2021-03-03,217.33807460355362,stop,-846.5674756760272
TSLA,long,2021-03-08,200.18333435058594,2021-03-09,216.2005927719319,target,794.1294649880575
